"Inbound No","STO No","ASN No","Inbound Location","PO No","GRN No","Created Date","GRN Date","Material Received Date","GRN Value","Inbound Type","Invoice No","Vendor Code","SKU Code","SKU Name","Lot Code","Transporter Name","Tracking No","Lot MRP","Lot Expiry","Bin Location","Unit Price","MRP","Recieved Qty","Expected Qty","Lottable 03","Lottable 04","Lottable 05","Lottable 06","Lottable 07","Vendor SKU Code","Brand","Damage Qty","Putaway Done","GRN Value Without Tax","GRN Value With Tax","IgpCode ","INBD_COST","Open Qty","Status","TaxGrpCode","LineTaxamount","External PO Code","Userid","Cust Ret No"
"SDL000001150","","","Scootsy SDL Delhivery","SDL1321","SDL000001123","28/03/2022 09:04 PM","28/03/2022 10:12 PM","28/03/2022 10:12 PM","194802.00","With PO","HUL06935","1N60001183 - DHINGRA DISTRIBUTORS","51","SURF EXCEL EASY WASH DETERGENT POWDER 1KG POUCH","SDL000005937","","","124","03/02/2024 12:00 AM","STAGING","85.52900","144.00000","0.000","1390.000","","","","","","51","Top 100-400","0.000","No","0.00","0.00","SDL000001147","94.90000","10.000","Cancelled","5005","0.00","PGN1392","Inbound1",""
"SDL000001150","","","Scootsy SDL Delhivery","SDL1321","SDL000001123","28/03/2022 09:04 PM","28/03/2022 10:12 PM","28/03/2022 10:12 PM","194802.00","With PO","HUL06935","1N60001183 - DHINGRA DISTRIBUTORS","2098","RIN WASHING POWDER -1 KG","SDL000005941","","","84","24/02/2024 12:00 AM","STAGING","68.26600","90.00000","50.000","234.000","","","","","","2098","Top 800-1200","0.000","No","3210.00","3787.80","SDL000001147","64.20000","9.000","Confirmed","5005","577.80","PGN1392","Inbound1",""
"SDL000001150","","","Scootsy SDL Delhivery","SDL1321","SDL000001123","28/03/2022 09:04 PM","28/03/2022 10:12 PM","28/03/2022 10:12 PM","194802.00","With PO","HUL06935","1N60001183 - DHINGRA DISTRIBUTORS","51","SURF EXCEL EASY WASH DETERGENT POWDER 1KG POUCH","SDL000005925","","","144","27/01/2024 12:00 AM","STAGING","85.52900","144.00000","0.000","1390.000","","","","","","51","Top 100-400","0.000","No","0.00","0.00","SDL000001147","94.90000","10.000","Cancelled","5005","0.00","PGN1392","Inbound1",""
"SDL000001150","","","Scootsy SDL Delhivery","SDL1321","SDL000001123","28/03/2022 09:04 PM","28/03/2022 10:12 PM","28/03/2022 10:12 PM","194802.00","With PO","HUL06935","1N60001183 - DHINGRA DISTRIBUTORS","61","SURF EXCEL QUICK WASH DETERGENT POWDER 500G POUCH","SDL000005948","","","115","16/03/2024 12:00 AM","PR-DAMAGE","78.46600","110.00000","3.000","224.000","","","","","","61","Top 100-400","0.000","No","263.64","311.10","SDL000001147","87.88000","0.000","Confirmed","5005","47.46","PGN1392","Inbound1",""
"SDL000001150","","","Scootsy SDL Delhivery","SDL1321","SDL000001123","28/03/2022 09:04 PM","28/03/2022 10:12 PM","28/03/2022 10:12 PM","194802.00","With PO","HUL06935","1N60001183 - DHINGRA DISTRIBUTORS","51","SURF EXCEL EASY WASH DETERGENT POWDER 1KG POUCH","SDL000005936","","","124.","04/03/2024 12:00 AM","STAGING","85.52900","144.00000","728.000","1390.000","","","","","","51","Top 100-400","0.000","No","69087.20","81522.90","SDL000001147","94.90000","10.000","Confirmed","5005","12435.70","PGN1392","Inbound1",""
"SDL000001150","","","Scootsy SDL Delhivery","SDL1321","SDL000001123","28/03/2022 09:04 PM","28/03/2022 10:12 PM","28/03/2022 10:12 PM","194802.00","With PO","HUL06935","1N60001183 - DHINGRA DISTRIBUTORS","51","SURF EXCEL EASY WASH DETERGENT POWDER 1KG POUCH","SDL000005938","","","124","27/01/2024 12:00 AM","PR-DAMAGE","85.52900","144.00000","3.000","1390.000","","","","","","51","Top 100-400","0.000","No","284.70","335.94","SDL000001147","94.90000","10.000","Confirmed","5005","51.24","PGN1392","Inbound1",""
"SDL000001150","","","Scootsy SDL Delhivery","SDL1321","SDL000001123","28/03/2022 09:04 PM","28/03/2022 10:12 PM","28/03/2022 10:12 PM","194802.00","With PO","HUL06935","1N60001183 - DHINGRA DISTRIBUTORS","61","SURF EXCEL QUICK WASH DETERGENT POWDER 500G POUCH","SDL000005948","","","115","16/03/2024 12:00 AM","STAGING","78.46600","110.00000","221.000","224.000","","","","","","61","Top 100-400","0.000","No","19421.48","22917.34","SDL000001147","87.88000","0.000","Confirmed","5005","3495.86","PGN1392","Inbound1",""
"SDL000001150","","","Scootsy SDL Delhivery","SDL1321","SDL000001123","28/03/2022 09:04 PM","28/03/2022 10:12 PM","28/03/2022 10:12 PM","194802.00","With PO","HUL06935","1N60001183 - DHINGRA DISTRIBUTORS","51","SURF EXCEL EASY WASH DETERGENT POWDER 1KG POUCH","SDL000005938","","","124","27/01/2024 12:00 AM","STAGING","85.52900","144.00000","37.000","1390.000","","","","","","51","Top 100-400","0.000","No","3511.30","4143.34","SDL000001147","94.90000","10.000","Confirmed","5005","632.04","PGN1392","Inbound1",""
"SDL000001150","","","Scootsy SDL Delhivery","SDL1321","SDL000001123","28/03/2022 09:04 PM","28/03/2022 10:12 PM","28/03/2022 10:12 PM","194802.00","With PO","HUL06935","1N60001183 - DHINGRA DISTRIBUTORS","2098","RIN WASHING POWDER -1 KG","SDL000005943","","","84","09/02/2024 12:00 AM","PR-DAMAGE","68.26600","90.00000","1.000","234.000","","","","","","2098","Top 800-1200","0.000","No","64.20","75.76","SDL000001147","64.20000","9.000","Confirmed","5005","11.56","PGN1392","Inbound1",""
"SDL000001150","","","Scootsy SDL Delhivery","SDL1321","SDL000001123","28/03/2022 09:04 PM","28/03/2022 10:12 PM","28/03/2022 10:12 PM","194802.00","With PO","HUL06935","1N60001183 - DHINGRA DISTRIBUTORS","51","SURF EXCEL EASY WASH DETERGENT POWDER 1KG POUCH","SDL000005933","","","124","12/03/2024 12:00 AM","STAGING","85.52900","144.00000","552.000","1390.000","","","","","","51","Top 100-400","0.000","No","52384.80","61814.06","SDL000001147","94.90000","10.000","Confirmed","5005","9429.26","PGN1392","Inbound1",""
"SDL000001150","","","Scootsy SDL Delhivery","SDL1321","SDL000001123","28/03/2022 09:04 PM","28/03/2022 10:12 PM","28/03/2022 10:12 PM","194802.00","With PO","HUL06935","1N60001183 - DHINGRA DISTRIBUTORS","51","SURF EXCEL EASY WASH DETERGENT POWDER 1KG POUCH","SDL000005937","","","124","03/02/2024 12:00 AM","STAGING","85.52900","144.00000","60.000","1390.000","","","","","","51","Top 100-400","0.000","No","5694.00","6718.92","SDL000001147","94.90000","10.000","Confirmed","5005","1024.92","PGN1392","Inbound1",""
"SDL000001150","","","Scootsy SDL Delhivery","SDL1321","SDL000001123","28/03/2022 09:04 PM","28/03/2022 10:12 PM","28/03/2022 10:12 PM","194802.00","With PO","HUL06935","1N60001183 - DHINGRA DISTRIBUTORS","2098","RIN WASHING POWDER -1 KG","SDL000005942","","","84","09/03/2024 12:00 AM","STAGING","68.26600","90.00000","174.000","234.000","","","","","","2098","Top 800-1200","0.000","No","11170.80","13181.54","SDL000001147","64.20000","9.000","Confirmed","5005","2010.74","PGN1392","Inbound1",""
"SDL000001150","","","Scootsy SDL Delhivery","SDL1321","SDL000001123","28/03/2022 09:04 PM","28/03/2022 10:12 PM","28/03/2022 10:12 PM","194802.00","With PO","HUL06935","1N60001183 - DHINGRA DISTRIBUTORS","51","SURF EXCEL EASY WASH DETERGENT POWDER 1KG POUCH","SDL000005926","","","144","15/03/2024 12:00 AM","STAGING","85.52900","144.00000","0.000","1390.000","","","","","","51","Top 100-400","0.000","No","0.00","0.00","SDL000001147","94.90000","10.000","Cancelled","5005","0.00","PGN1392","Inbound1",""
"SDL000001149","","","Scootsy SDL Delhivery","SDL1664","SDL000001122","28/03/2022 08:59 PM","28/03/2022 09:45 PM","28/03/2022 12:00 AM","169700.00","With PO","SKE2122/0302145","1N60003761 - SHREE KRISHNA ENTERPRISES","213","MAAZA MANGO DRINK ORIGINAL FLAVOUR 600 ML PET BOTTLE","SDL000005935","","","40","13/08/2022 12:00 AM","PR-DAMAGE","26.02800","40.00000","168.000","960.000","","","","","","213","Top 800-1200","0.000","No","4374.72","4899.69","SDL000001143","26.04000","0.000","Confirmed","5004","524.97","PGN1786","Bhupendra",""
"SDL000001149","","","Scootsy SDL Delhivery","SDL1664","SDL000001122","28/03/2022 08:59 PM","28/03/2022 09:45 PM","28/03/2022 12:00 AM","169700.00","With PO","SKE2122/0302145","1N60003761 - SHREE KRISHNA ENTERPRISES","213","MAAZA MANGO DRINK ORIGINAL FLAVOUR 600 ML PET BOTTLE","SDL000005935","","","40","13/08/2022 12:00 AM","STAGING","26.02800","40.00000","792.000","960.000","","","","","","213","Top 800-1200","0.000","No","20623.68","23098.52","SDL000001143","26.04000","0.000","Confirmed","5004","2474.84","PGN1786","Bhupendra",""
"SDL000001149","","","Scootsy SDL Delhivery","SDL1664","SDL000001122","28/03/2022 08:59 PM","28/03/2022 09:45 PM","28/03/2022 12:00 AM","169700.00","With PO","SKE2122/0302145","1N60003761 - SHREE KRISHNA ENTERPRISES","210","COCA COLA DIET COKE 300ML CAN","SDL000005924","","","40","21/06/2022 12:00 AM","STAGING","20.82100","40.00000","4800.000","5760.000","","","","","","210","Top 100-400","0.000","No","101217.60","141704.64","SDL000001143","21.08700","960.000","Confirmed","5007","40487.04","PGN1786","Bhupendra",""
"SDL000001148","","","Scootsy SDL Delhivery","SDL1569","SDL000001120","28/03/2022 08:49 PM","28/03/2022 08:51 PM","28/03/2022 08:51 PM","73584.00","With PO","BS0621026917","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","242","TATA VACUUM EVAPORATED IODISED SALT 1KG POUCH","SDL000004183","","","24","01/02/2024 12:00 AM","STAGING","20.00000","24.00000","3650.000","3650.000","","","","","","242","Top 100-400","0.000","No","73584.00","73584.00","SDL000001131","20.16000","0.000","Confirmed","5001","0.00","PGN1703","Bhupendra",""
"SDL000001147","","","Scootsy SDL Delhivery","SDL1324","SDL000001119","28/03/2022 08:42 PM","28/03/2022 08:46 PM","28/03/2022 08:46 PM","29687.00","With PO","IN001952","1N60000468 - DBR GURGAON-GURGAON","2371","VEET SENSITIVE SKIN HAIR REMOVAL WAX STRIPS 20PCS BOX","SDL000002440","","","235","01/06/2024 12:00 AM","STAGING","160.34000","235.00000","144.000","144.000","","","","","","2371","Top 800-1200","0.000","No","25158.24","29686.72","SDL000001145","174.71000","0.000","Confirmed","5005","4528.48","PGN1395","Inbound1",""
"SDL000001146","","","Scootsy SDL Delhivery","SDL1303","SDL000001118","28/03/2022 08:28 PM","28/03/2022 08:37 PM","28/03/2022 08:37 PM","65446.00","With PO","ECOIN000391","1N60001182 - DBR GURGAON","155","COLIN GLASS & MULTISURFACE CLEANER 500ML","SDL000004716","","","96","01/01/2024 12:00 AM","STAGING","63.66500","96.00000","175.000","175.000","","","","","","155","Top 400-800","0.000","No","12250.00","14455.00","SDL000001144","70.00000","0.000","Confirmed","5005","2205.00","PGN1374","Inbound1",""
"SDL000001146","","","Scootsy SDL Delhivery","SDL1303","SDL000001118","28/03/2022 08:28 PM","28/03/2022 08:37 PM","28/03/2022 08:37 PM","65446.00","With PO","ECOIN000391","1N60001182 - DBR GURGAON","6621","LIZOL DISINFECTANT FLOOR CLEANER LAVENDER 975 ML","SDL000005913","","","205","01/02/2024 12:00 AM","STAGING","134.48500","205.00000","48.000","48.000","","","","","","6621","Top 800-1200","0.000","No","6921.60","8167.48","SDL000001144","144.20000","0.000","Confirmed","5005","1245.88","PGN1374","Inbound1",""
"SDL000001146","","","Scootsy SDL Delhivery","SDL1303","SDL000001118","28/03/2022 08:28 PM","28/03/2022 08:37 PM","28/03/2022 08:37 PM","65446.00","With PO","ECOIN000391","1N60001182 - DBR GURGAON","3418","HARPIC POWER PLUS TOILET CLEANER (ORIGINAL)  1 L","SDL000005912","","","195","01/02/2024 12:00 AM","STAGING","115.16900","195.00000","252.000","252.000","","","","","","3418","Top 100-400","0.000","No","36288.00","42819.84","SDL000001144","144.00000","0.000","Confirmed","5005","6531.84","PGN1374","Inbound1",""
"SDL000001145","","","Scootsy SDL Delhivery","SDL1569","SDL000001117","28/03/2022 08:26 PM","28/03/2022 08:37 PM","28/03/2022 08:37 PM","12640.00","With PO","BS0621026982","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","8781","TATA TEA AGNI 10% EXTRA STRONG LEAVES  SPECIAL BLEND TEA  250G PACK","SDL000003566","","","55","01/02/2023 12:00 AM","STAGING","44.76300","60.00000","288.000","288.000","","","","","","8781","Default","0.000","No","12038.40","12640.32","SDL000001131","41.80000","0.000","Confirmed","5003","601.92","PGN1703","Bhupendra",""
"SDL000001144","","","Scootsy SDL Delhivery","SDL1511","SDL000001121","28/03/2022 08:08 PM","28/03/2022 08:54 PM","28/03/2022 08:54 PM","242593.91","With PO","DD0301624","1N60001357 - EDATA VENTURES PRIVATE LIMITED","2787","SCOTCH BRITE SPONGE WIPE (LARGE) SET OF 3PCS","SDL000005911","","","200","01/12/2024 12:00 AM","STAGING","127.11900","200.00000","88.000","88.000","","","","","","2787","Top 400-800","0.000","No","11186.47","13200.03","SDL000001142","127.11900","0.000","Confirmed","5005","2013.56","PGN1629","Inbound3",""
"SDL000001144","","","Scootsy SDL Delhivery","SDL1511","SDL000001121","28/03/2022 08:08 PM","28/03/2022 08:54 PM","28/03/2022 08:54 PM","242593.91","With PO","DD0301624","1N60001357 - EDATA VENTURES PRIVATE LIMITED","5139","SCOTCH 3M PACKAGING TAPE 4.8CM*50M","SDL000005903","","","130","01/02/2024 12:00 AM","STAGING","54.02500","130.00000","72.000","72.000","","","","","","5139","Default","0.000","No","3889.80","4589.96","SDL000001142","54.02500","0.000","Confirmed","5005","700.16","PGN1629","Inbound3",""
"SDL000001144","","","Scootsy SDL Delhivery","SDL1511","SDL000001121","28/03/2022 08:08 PM","28/03/2022 08:54 PM","28/03/2022 08:54 PM","242593.91","With PO","DD0301624","1N60001357 - EDATA VENTURES PRIVATE LIMITED","15912","SCOTCHBRITE LINT ROLLER  WITH 30 SHEETS","SDL000005917","","","599","01/02/2025 12:00 AM","STAGING","376.65900","599.00000","96.000","96.000","","","","","","15912","Default","0.000","No","36000.00","42480.00","SDL000001142","375.00000","0.000","Confirmed","5005","6480.00","PGN1629","Inbound3",""
"SDL000001144","","","Scootsy SDL Delhivery","SDL1511","SDL000001121","28/03/2022 08:08 PM","28/03/2022 08:54 PM","28/03/2022 08:54 PM","242593.91","With PO","DD0301624","1N60001357 - EDATA VENTURES PRIVATE LIMITED","1877","SCOTCH-BRITE STAINLESS STEEL & 2 SCRUB PADS PACK","SDL000005907","","","40","01/11/2024 12:00 AM","STAGING","25.42500","40.00000","120.000","120.000","","","","","","1877","Top 800-1200","0.000","No","3051.00","3600.18","SDL000001142","25.42500","0.000","Confirmed","5005","549.18","PGN1629","Inbound3",""
"SDL000001144","","","Scootsy SDL Delhivery","SDL1511","SDL000001121","28/03/2022 08:08 PM","28/03/2022 08:54 PM","28/03/2022 08:54 PM","242593.91","With PO","DD0301624","1N60001357 - EDATA VENTURES PRIVATE LIMITED","2789","SCOTCH BRITE SCRUB SPONGE LARGE 1PC PACK","SDL000005921","","","35","01/12/2024 12:00 AM","STAGING","22.24700","35.00000","216.000","216.000","","","","","","2789","Top 800-1200","0.000","No","4805.35","5670.31","SDL000001142","22.24700","0.000","Confirmed","5005","864.96","PGN1629","Inbound3",""
"SDL000001144","","","Scootsy SDL Delhivery","SDL1511","SDL000001121","28/03/2022 08:08 PM","28/03/2022 08:54 PM","28/03/2022 08:54 PM","242593.91","With PO","DD0301624","1N60001357 - EDATA VENTURES PRIVATE LIMITED","15907","SCOTCHBRITE SUPER STRONG 2S PACK","SDL000005897","","","90","01/02/2025 12:00 AM","STAGING","56.59300","90.00000","72.000","72.000","","","","","","15907","Default","0.000","No","4032.00","4757.76","SDL000001142","56.00000","0.000","Confirmed","5005","725.76","PGN1629","Inbound3",""
"SDL000001144","","","Scootsy SDL Delhivery","SDL1511","SDL000001121","28/03/2022 08:08 PM","28/03/2022 08:54 PM","28/03/2022 08:54 PM","242593.91","With PO","DD0301624","1N60001357 - EDATA VENTURES PRIVATE LIMITED","15902","SCOTCHBRITE HEAVY DUTY GLOVES 86 GM","SDL000005898","","","150","01/11/2024 12:00 AM","STAGING","94.32200","150.00000","60.000","60.000","","","","","","15902","Default","0.000","No","6300.00","7434.00","SDL000001142","105.00000","0.000","Confirmed","5005","1134.00","PGN1629","Inbound3",""
"SDL000001144","","","Scootsy SDL Delhivery","SDL1511","SDL000001121","28/03/2022 08:08 PM","28/03/2022 08:54 PM","28/03/2022 08:54 PM","242593.91","With PO","DD0301624","1N60001357 - EDATA VENTURES PRIVATE LIMITED","16087","COMMAND CLEAR SMALL WIRE HOOK 1 PC","SDL000005902","","","199","01/11/2024 12:00 AM","STAGING","121.42500","199.00000","72.000","72.000","","","","","","16087","Default","0.000","No","8742.60","10316.27","SDL000001142","121.42500","0.000","Confirmed","5005","1573.67","PGN1629","Inbound3",""
"SDL000001144","","","Scootsy SDL Delhivery","SDL1511","SDL000001121","28/03/2022 08:08 PM","28/03/2022 08:54 PM","28/03/2022 08:54 PM","242593.91","With PO","DD0301624","1N60001357 - EDATA VENTURES PRIVATE LIMITED","2790","SCOTCH BRITE BATHROOM SCRUBBER BRUSH 1N","SDL000005916","","","150","01/01/2024 12:00 AM","STAGING","95.34000","150.00000","72.000","72.000","","","","","","2790","Default","0.000","No","6840.00","8071.20","SDL000001142","95.00000","0.000","Confirmed","5005","1231.20","PGN1629","Inbound3",""
"SDL000001144","","","Scootsy SDL Delhivery","SDL1511","SDL000001121","28/03/2022 08:08 PM","28/03/2022 08:54 PM","28/03/2022 08:54 PM","242593.91","With PO","DD0301624","1N60001357 - EDATA VENTURES PRIVATE LIMITED","5138","SCOTCH BRITE PLASTIC GREEN BROOM 240G","SDL000005906","","","300","01/09/2024 12:00 AM","STAGING","214.28700","300.00000","48.000","48.000","","","","","","5138","Default","0.000","No","10272.00","10785.60","SDL000001142","214.00000","0.000","Confirmed","5003","513.60","PGN1629","Inbound3",""
"SDL000001144","","","Scootsy SDL Delhivery","SDL1511","SDL000001121","28/03/2022 08:08 PM","28/03/2022 08:54 PM","28/03/2022 08:54 PM","242593.91","With PO","DD0301624","1N60001357 - EDATA VENTURES PRIVATE LIMITED","15905","SCOTCHBRITE PLASTIC KITCHEN SINK BRUSH SILVER 74 GM","SDL000005920","","","150","01/02/2024 12:00 AM","STAGING","94.32200","150.00000","72.000","72.000","","","","","","15905","Default","0.000","No","6791.18","8013.59","SDL000001142","94.32200","0.000","Confirmed","5005","1222.41","PGN1629","Inbound3",""
"SDL000001144","","","Scootsy SDL Delhivery","SDL1511","SDL000001121","28/03/2022 08:08 PM","28/03/2022 08:54 PM","28/03/2022 08:54 PM","242593.91","With PO","DD0301624","1N60001357 - EDATA VENTURES PRIVATE LIMITED","15910","SCOTCHBRITE FLOOR CLEANING CLOTHPOCHA 2PCS","SDL000005910","","","115","01/12/2024 12:00 AM","STAGING","81.26800","115.00000","50.000","50.000","","","","","","15910","Default","0.000","No","4060.00","4263.00","SDL000001142","81.20000","0.000","Confirmed","5003","203.00","PGN1629","Inbound3",""
"SDL000001144","","","Scootsy SDL Delhivery","SDL1511","SDL000001121","28/03/2022 08:08 PM","28/03/2022 08:54 PM","28/03/2022 08:54 PM","242593.91","With PO","DD0301624","1N60001357 - EDATA VENTURES PRIVATE LIMITED","16081","COMMAND MEDIUM DESIGNER HOOKS 1 PC","SDL000005900","","","175","01/01/2025 12:00 AM","STAGING","106.78100","175.00000","72.000","72.000","","","","","","16081","Default","0.000","No","7632.00","9005.76","SDL000001142","106.00000","0.000","Confirmed","5005","1373.76","PGN1629","Inbound3",""
"SDL000001144","","","Scootsy SDL Delhivery","SDL1511","SDL000001121","28/03/2022 08:08 PM","28/03/2022 08:54 PM","28/03/2022 08:54 PM","242593.91","With PO","DD0301624","1N60001357 - EDATA VENTURES PRIVATE LIMITED","15901","SCOTCHBRITE SPONGE WIPE LARGE PACK OF 5","SDL000005915","","","330","01/01/2024 12:00 AM","STAGING","207.50800","330.00000","120.000","120.000","","","","","","15901","Default","0.000","No","26400.00","31152.00","SDL000001142","220.00000","0.000","Confirmed","5005","4752.00","PGN1629","Inbound3",""
"SDL000001144","","","Scootsy SDL Delhivery","SDL1511","SDL000001121","28/03/2022 08:08 PM","28/03/2022 08:54 PM","28/03/2022 08:54 PM","242593.91","With PO","DD0301624","1N60001357 - EDATA VENTURES PRIVATE LIMITED","16082","COMMAND SMALL PICTURE HANGING STRIPS 1 PC","SDL000005905","","","199","01/02/2024 12:00 AM","STAGING","136.45700","199.00000","54.000","54.000","","","","","","16082","Default","0.000","No","7350.48","7718.00","SDL000001142","136.12000","0.000","Confirmed","5003","367.52","PGN1629","Inbound3",""
